V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
1208.662792,4521.586522,4352.890828,4235.962387,2009.959174,3137.770474,4049.498845,3262.878651,4500.984233,4074.635392,9363.819576,8256.363948,14786.85445,38659.60499,16354.77825,17013.10986,18128.61118,17269.79638,16078.26416,14833.09803,15210.86544,13954.25962,12892.23535,12809.07379,12165.12242,12144.95697,15801.0337,16145.45153,13236.51556,15367.16568,16127.40969,15140.79283,13104.46056,14172.80626,7494.61604,8703.248979,20064.15993,20123.87303,19085.83948,18181.45032,15837.88203,16846.52522,11952.98004,8014.047579,7019.889149,8887.178187,8395.053287,12627.80812,12592.49657,10829.49941,10454.53297,10586.95908,10407.0979,10691.13626,11123.05815,9281.12877,18181.45174,16877.80944,14811.98676,14880.13126,14956.04232,16558.16841,15438.39572,11460.15521,1305.581654,51142.04826,52422.21957,31658.58237,32579.31322,33125.51915,19840.17627,19778.43472,17227.87084,16455.16216,2971.082228,6675.877494,12245.17657,4427.763296,6704.258381,5516.324287,7194.200821,7721.528971,15989.20766,9346.236696,9693.949294,8422.637056,8349.969632,5443.965502,5326.56365,6002.498982,5716.533249,19623.60824,20228.11135,20205.12594,21038.86331,21061.59935,20741.04846,20059.14336,20259.23948,18914.75248,20226.94833,19175.78973,18490.88051,14599.03392,5468.875589,8630.254526,2157.826603,992.9339575,1013.031261,1338.259323,0,4088.323629,1433.878353,1005.288143,19661.40807,19442.35996,19442.35996,18873.63418,18512.58866,18590.69899,18250.49334,17969.47841,17734.22664,17497.26894,17280.61758,15125.49987,14681.34473,13948.40578,13171.82269,13171.82269,1484.547554,26925.69447,26925.69447,14632.30663,13787.98878,12468.32504,12387.32714,12160.54582,12085.29722,11514.16443,11374.47073,12386.99908,9137.07326,11086.9205
3416.054095,7597.049896,7508.354467,7276.234965,4836.935225,4932.477924,5017.569327,2409.002865,3578.723637,3439.362693,7090.854468,8950.337532,15425.34572,34659.93641,13463.1703,14020.94935,15191.12784,14201.34489,12960.54734,11646.6985,11887.03751,10857.87797,9855.514472,9780.813608,9073.393491,13640.31943,17077.55824,17678.85831,14366.68115,16711.41008,16797.03137,15984.36913,13483.41602,10093.28689,6729.729614,7141.50926,16139.82178,16050.7359,15004.77499,14107.2657,11749.71939,12780.19304,7958.798213,4195.992926,3083.024196,5074.125581,4880.516886,12465.87047,12137.8207,9896.868605,9541.105637,9067.204681,8845.953564,9009.161819,9269.964457,7606.803168,14937.339,13519.84193,11212.57271,11304.69349,11367.67293,12875.79448,11843.39672,8306.046906,4481.17489,47125.26175,48385.4541,27703.7862,28649.2985,29182.87164,15821.69372,16068.81749,13215.84099,12407.74843,2928.704804,3188.955319,8453.192423,7687.71972,7778.950177,8023.125525,9942.841671,9851.971593,16682.2304,10616.1727,10952.26308,9768.876119,4725.370727,6152.775388,5970.64819,5463.919617,4631.277634,16433.50904,16641.79799,16613.87254,17416.92451,17437.13765,17092.84537,16306.773,16500.70099,15306.72316,16462.43879,15443.2294,14701.26835,10928.01092,9542.486306,8806.749879,5909.06694,5021.508684,4608.645121,4376.864937,4088.323629,0,3947.585675,3146.524685,15694.96128,15532.14531,15532.14531,14929.03098,14532.37202,14604.67167,14263.96327,13985.4951,13751.37914,13524.16169,13407.38617,11218.58595,10871.27278,9979.370237,9345.222314,9345.222314,2615.689705,25851.67339,25851.67339,12268.63541,11209.76169,10204.77846,10204.98297,9964.358497,9947.989102,9291.20157,8982.943211,9861.924331,11401.09543,8597.130233
621.052025,3753.465126,3634.453589,3437.199634,934.2754161,1749.913326,2616.84582,2311.263621,3262.266611,2831.318243,8142.283245,6858.556085,13422.12721,38028.24457,15195.69192,15878.55633,16971.77787,16156.97331,14989.3066,13777.54089,14202.94308,12876.65196,11807.30583,11722.50598,11107.46467,10906.05703,14538.58484,14937.65929,11934.85064,14115.96765,14771.12393,13803.92779,11707.01013,13930.47782,6093.166889,7370.770894,19379.64351,19675.2293,18673.14341,17742.99017,15520.40223,16388.67079,11402.48222,7386.917061,6520.095729,8229.479479,7588.63884,11198.19841,11158.61829,9412.696923,9038.38471,9223.459522,9050.459309,9346.992512,9798.368173,7954.807178,17122.67598,15870.81225,13932.3094,13987.43422,14069.31446,15710.78183,14550.99509,10434.35281,599.8498305,50528.28148,51843.53446,30977.9304,31870.08014,32429.06642,19272.66408,18929.20891,16661.72241,15954.12781,1843.05314,5939.935444,11509.06869,3786.273524,5328.726316,4478.651287,6301.583633,6597.34543,14635.3899,8037.614916,8387.026431,7116.331379,7598.585655,4016.828109,3895.854447,4609.784513,4407.28,18538.22764,19306.9274,19286.62445,20133.15195,20157.17321,19851.1799,19236.10425,19439.45069,18011.41045,19411.34755,18343.94415,17701.08801,13760.69554,6155.513588,7201.98666,2046.492227,1649.708203,939.0205931,471.5146412,1433.878353,3947.585675,0,1212.615235,19024.17573,18746.65152,18746.65152,18215.26628,17897.00165,17982.12643,17644.12164,17361.18231,17125.64688,16877.91175,16562.51617,14451.71832,13932.04314,13347.85593,12449.4307,12449.4307,1641.463346,25494.97509,25494.97509,13362.98141,12570.47984,11198.32368,11103.21345,10881.24813,10796.27484,10247.18121,10142.99857,11171.84136,8078.111262,9881.087239
622.9828307,4893.978246,4756.611099,4584.467061,2108.669434,2899.664131,3623.388809,2329.537367,3677.15556,3265.749351,8481.974702,7936.395925,14531.19342,37661.02624,15426.05846,16073.30972,17197.39174,16321.41952,15122.4597,13867.9599,14233.13139,12996.69604,11938.33121,11855.83279,11203.48898,12096.4234,15717.71547,16134.58747,13096.68318,15299.80692,15887.83059,14939.41929,12772.02765,13239.31886,6826.264408,7917.987885,19060.61497,19147.52207,18115.8115,17206.18591,14886.68853,15867.24969,10957.9196,7010.307502,6024.965621,7882.670677,7393.694586,12165.0009,12065.24239,10186.12774,9810.350173,9833.241491,9644.376343,9911.190657,10319.35531,8486.115751,17214.93612,15898.86411,13813.51903,13883.06094,13958.2741,15556.38044,14440.53057,10490.4935,1519.70995,50145.64258,51429.82357,30655.99185,31575.32785,32122.13163,18846.21295,18776.25446,16233.37081,15468.85872,2134.677679,5671.908324,11239.89472,4881.352053,6446.601399,5686.049792,7488.966297,7809.574645,15754.71465,9201.214977,9550.903897,8283.41197,7345.58337,5036.509017,4895.894438,5330.226107,4932.052046,18664.37239,19232.93606,19209.61106,20041.63184,20064.21718,19742.16268,19055.40893,19255.33682,17917.69242,19222.866,18172.6016,17486.04841,13597.04039,6457.331945,8190.400983,2825.887935,1877.246318,1513.290567,1459.77492,1005.288143,3146.524685,1212.615235,0,18660.72745,18438.27415,18438.27415,17871.38424,17513.46374,17592.21362,17252.13644,16970.88445,16735.55436,16497.61217,16275.68813,14121.85488,13676.07172,12949.35827,12166.60118,12166.60118,543.5000449,26328.35981,26328.35981,13770.85573,12892.84592,11611.36033,11541.9069,11311.67171,11244.74907,10657.14132,10492.78684,11492.93508,9290.045322,10190.28894
18701.39644,21715.02924,21740.35755,21441.78947,19650.16884,18956.22452,18227.55324,16722.44599,16262.65465,16606.67883,12798.15976,19032.37962,22169.60403,19006.83871,9049.359648,8505.388232,8906.200863,8073.818153,7898.486118,7886.939804,7085.319123,8607.580086,9284.937019,9352.098548,9473.728961,23147.26796,24958.64099,26073.65589,22762.37521,24876.38945,23120.35303,23068.02464,20391.37081,7130.663513,16007.0393,14403.20793,818.8392707,2843.98312,3250.428736,3111.895617,5516.375,3650.909215,7737.019156,11658.94331,12650.14978,10799.79157,11491.18193,18525.60181,17627.30082,15824.82002,15825.50902,14282.44039,14187.43447,13858.92236,13364.09368,14066.252,7006.563019,6370.319336,5984.353675,6047.029939,5936.969774,4414.153977,5593.126342,9713.385169,19624.0254,31504.20231,32828.17187,12008.82577,12964.03833,13490.00972,1063.761254,3349.043649,2595.258179,3635.818391,17252.45416,13084.78332,7566.354306,21996.59228,19211.27525,21318.76968,22990.92102,21941.34319,23110.8267,20867.09781,21026.25459,20561.91277,11438.96177,18189.05781,18065.77768,16429.76268,15781.13967,7600.598125,4645.170694,4593.580162,4613.899201,4600.643352,4241.253987,2953.414904,2942.617397,4259.613843,2866.915882,3069.18381,2612.915286,5834.761874,25106.25626,18026.54692,21049.0592,20485.22627,19905.03703,19494.90916,19661.40807,15694.96128,19024.17573,18660.72745,0,919.3148755,919.3148755,857.8882422,1181.402472,1136.393664,1465.510869,1728.808805,1956.895933,2171.319917,2685.134074,4583.120225,5254.037169,5717.77023,6623.07629,6623.07629,18187.81789,23471.00195,23471.00195,11460.15714,10684.21888,11981.58132,12251.18077,12238.67471,12429.87356,12274.48923,11834.48271,11160.67133,23207.331,11658.28685
18449.16068,21323.97294,21357.71641,21057.49372,19340.51875,18598.69153,17835.30574,16437.36763,15902.61515,16259.75508,12250.24468,18459.20978,21414.1757,19303.39024,8187.345189,7622.775183,7996.812793,7184.501204,7059.511892,7128.132854,6328.378206,7889.610042,8623.902991,8694.808175,8868.72133,22486.64845,24217.47308,25342.63229,22060.73997,24146.1515,22342.12909,22315.35402,19662.66318,7457.154717,15479.9472,13844.76714,651.0679267,3753.148417,4072.666341,3793.459371,5962.222847,4071.105993,7611.259364,11428.43698,12462.48493,10556.08692,11172.46049,17794.36401,16891.37611,15149.05834,15165.06487,13628.38061,13543.29776,13205.45462,12696.43113,13483.30519,6095.900073,5512.430909,5367.726002,5410.400789,5301.593114,3691.858277,4919.985537,9164.742194,19345.85492,31810.32817,33170.02398,12231.29863,13137.10295,13687.09273,1979.46042,2458.255539,2811.3958,3908.325729,16952.36607,12812.10072,7240.104901,21617.21999,18700.39069,20876.36417,22512.53523,21419.92394,22336.04367,20269.14078,20417.74542,19994.48559,11148.06699,17732.8119,17615.78595,15971.93769,15359.73883,6683.409365,3766.844797,3714.629584,3810.195167,3800.296696,3421.344069,2102.535595,2123.84157,3340.550852,2047.13722,2150.34153,1741.151557,5286.057196,24862.18758,17435.95567,20756.53072,20240.65228,19641.39051,19215.64762,19442.35996,15532.14531,18746.65152,18438.27415,919.3148755,0,0,782.2127124,1471.291136,1509.805416,1730.138802,1904.028027,2079.302779,2195.228871,2198.050669,4318.836769,4844.243115,5581.394276,6297.779178,6297.779178,17978.99395,22552.14893,22552.14893,10651.57605,9921.965863,11267.05526,11536.56477,11535.91427,11727.87888,11606.2547,11185.77002,10467.6678,22655.19304,11034.08573
18449.16068,21323.97294,21357.71641,21057.49372,19340.51875,18598.69153,17835.30574,16437.36763,15902.61515,16259.75508,12250.24468,18459.20978,21414.1757,19303.39024,8187.345189,7622.775183,7996.812793,7184.501204,7059.511892,7128.132854,6328.378206,7889.610042,8623.902991,8694.808175,8868.72133,22486.64845,24217.47308,25342.63229,22060.73997,24146.1515,22342.12909,22315.35402,19662.66318,7457.154717,15479.9472,13844.76714,651.0679267,3753.148417,4072.666341,3793.459371,5962.222847,4071.105993,7611.259364,11428.43698,12462.48493,10556.08692,11172.46049,17794.36401,16891.37611,15149.05834,15165.06487,13628.38061,13543.29776,13205.45462,12696.43113,13483.30519,6095.900073,5512.430909,5367.726002,5410.400789,5301.593114,3691.858277,4919.985537,9164.742194,19345.85492,31810.32817,33170.02398,12231.29863,13137.10295,13687.09273,1979.46042,2458.255539,2811.3958,3908.325729,16952.36607,12812.10072,7240.104901,21617.21999,18700.39069,20876.36417,22512.53523,21419.92394,22336.04367,20269.14078,20417.74542,19994.48559,11148.06699,17732.8119,17615.78595,15971.93769,15359.73883,6683.409365,3766.844797,3714.629584,3810.195167,3800.296696,3421.344069,2102.535595,2123.84157,3340.550852,2047.13722,2150.34153,1741.151557,5286.057196,24862.18758,17435.95567,20756.53072,20240.65228,19641.39051,19215.64762,19442.35996,15532.14531,18746.65152,18438.27415,919.3148755,0,0,782.2127124,1471.291136,1509.805416,1730.138802,1904.028027,2079.302779,2195.228871,2198.050669,4318.836769,4844.243115,5581.394276,6297.779178,6297.779178,17978.99395,22552.14893,22552.14893,10651.57605,9921.965863,11267.05526,11536.56477,11535.91427,11727.87888,11606.2547,11185.77002,10467.6678,22655.19304,11034.08573
17901.0781,20875.49334,20902.6691,20603.6929,18831.27228,18124.03781,17387.24394,15910.4513,15429.25507,15776.66699,11940.28773,18174.9084,21355.47664,19813.16695,8341.080481,7834.64746,8311.629225,7419.228094,7163.109383,7084.875996,6284.18008,7783.780018,8441.596044,8507.79168,8619.978389,22299.91534,24137.05734,25247.49376,21925.90313,24050.07508,22318.99293,22252.29571,19565.25991,6679.641556,15149.49173,13545.44716,1242.441045,3335.228898,3474.216424,3086.354001,5181.134342,3290.247928,6980.990769,10863.51741,11872.14205,9998.928474,10666.80396,17701.03119,16805.04726,14982.22619,14979.23043,13435.17193,13338.22254,13011.64863,12520.21204,13209.53575,6425.75919,5666.122509,5135.174111,5201.833388,5091.699406,3606.480628,4759.082129,8855.621891,18815.04083,32315.36051,33650.24267,12785.24514,13720.30729,14256.88947,1675.387518,3075.764098,2037.618882,3131.973833,16435.88757,12275.40619,6736.48535,21159.67503,18354.62314,20469.70933,22137.24623,21084.21615,22307.34571,20011.00006,20171.09547,19704.22552,10622.79973,17337.6795,17215.24536,15577.95659,14934.76139,7152.875093,4388.985053,4336.202807,4517.578732,4510.255485,4118.935131,2789.457428,2839.883692,3777.660011,2763.902473,2651.905289,1996.923414,4977.788763,24310.12239,17170.05192,20235.71782,19688.08281,19101.01803,18685.53558,18873.63418,14929.03098,18215.26628,17871.38424,857.8882422,782.2127124,782.2127124,0,699.8761403,758.0976612,948.8123175,1126.95543,1314.472531,1462.098214,1828.805195,3763.975132,4403.482006,4952.061805,5792.048254,5792.048254,17403.64142,22975.57109,22975.57109,10687.3552,9879.69318,11153.07971,11422.53902,11405.69028,11596.51416,11431.18415,10986.9085,10325.08268,22349.44383,10806.40684
17564.48481,20643.73604,20663.99371,20366.62456,18536.70652,17867.67679,17160.07694,15600.16695,15178.30486,15514.64767,11865.94967,18111.39736,21495.28258,20147.73118,8690.03468,8230.419868,8778.665006,7834.321767,7481.424079,7284.143792,6491.18407,7922.652312,8506.417409,8567.799475,8621.135961,22323.4039,24255.00441,25351.43702,21997.24176,24154.18034,22488.7895,22387.3278,19672.99966,6029.086178,15046.24967,13476.65504,1829.87803,2927.992437,2890.964268,2414.735026,4494.958557,2604.139887,6573.688254,10520.54213,11496.32588,9667.93207,10392.36718,17815.10622,16926.85019,15035.16798,15014.68519,13467.68609,13359.96891,13044.83546,12571.18322,13166.47899,6913.741043,6037.558973,5190.999645,5279.024439,5169.702515,3833.566957,4888.806399,8796.451125,18496.753,32637.79861,33946.88065,13174.27728,14137.70361,14659.56044,1520.292365,3743.539777,1425.280565,2495.187692,16136.40266,11961.17065,6486.715753,20918.1246,18230.63003,20281.66991,21979.3294,20966.79981,22472.33432,19970.06904,20140.89133,19632.83979,10326.40894,17165.45201,17037.6739,15409.90718,14735.94088,7725.309702,5051.474044,4998.669735,5209.66082,5203.022918,4808.861638,3479.778835,3536.18686,4356.45957,3460.457461,3279.624223,2533.538302,4962.698581,23963.77501,17125.84037,19927.05538,19344.61036,18771.79372,18368.16507,18512.58866,14532.37202,17897.00165,17513.46374,1181.402472,1471.291136,1471.291136,699.8761403,0,128.097217,287.8710373,549.1508672,781.3231873,1019.189538,1912.62977,3499.113754,4260.01101,4564.186263,5549.882272,5549.882272,17036.50385,23496.00326,23496.00326,10930.51431,10060.5905,11265.42608,11533.78079,11502.47378,11691.54475,11487.06139,11022.55911,10415.32543,22260.07418,10815.80354
17646.7526,20740.76391,20760.13394,20462.9939,18625.3331,17961.72773,17257.98566,15686.79169,15273.38946,15608.2058,11980.35571,18226.06956,21621.44006,20068.91959,8816.409028,8354.759326,8898.267038,7957.526214,7608.578477,7412.038351,6619.182559,8049.360035,8630.335168,8691.482261,8741.594866,22444.09735,24380.34758,25476.20325,22120.59087,24278.97373,22615.78412,22513.31349,19798.03758,6031.300413,15157.74123,13591.30136,1825.576896,2801.113867,2781.157531,2332.732933,4473.942924,2585.781812,6646.905755,10603.08494,11573.03291,9752.677294,10485.23647,17940.44306,17052.49988,15157.85454,15136.41772,13589.364,13481.02848,13166.58698,12693.94211,13283.1857,7031.070994,6162.699689,5315.375321,5404.237226,5294.984904,3961.621074,5015.775296,8912.679892,18581.81244,32556.34928,33861.40919,13105.88854,14074.50104,14593.42557,1402.613577,3824.06322,1458.864942,2510.062236,16224.57265,12047.84945,6584.649038,21013.87394,18339.88522,20384.00225,22084.88485,21076.51081,22599.2081,20086.4224,20258.04352,19746.7661,10416.18239,17269.81037,17141.45415,15514.90389,14837.56223,7831.900464,5134.647814,5081.837588,5275.671972,5268.349123,4876.820758,3547.319076,3597.403164,4460.700652,3521.322851,3372.716248,2641.890324,5083.520328,24043.92123,17242.10932,20013.45583,19425.57816,18855.11331,18453.37912,18590.69899,14604.67167,17982.12643,17592.21362,1136.393664,1509.805416,1509.805416,758.0976612,128.097217,0,340.708702,621.499794,857.0428794,1109.410103,2040.272383,3598.914458,4371.732972,4643.238604,5649.536152,5649.536152,17113.73243,23611.04482,23611.04482,11058.60858,10188.09735,11391.00108,11659.29671,11627.43578,11816.42134,11610.17049,11144.65153,10540.11419,22372.3094,10936.39293
17307.62778,20411.40805,20429.871,20132.96547,18289.16238,17629.56084,16929.65587,15349.53891,14942.22573,15275.66412,11682.83015,17928.77854,21383.59211,20409.11196,8676.24604,8239.713953,8823.150855,7853.871156,7456.053119,7208.051669,6420.533452,7820.860086,8375.328922,8434.831972,8466.933071,22168.78013,24134.28027,25225.21969,21859.73146,24028.26537,22388.58524,22273.56074,19549.61902,5748.709086,14852.20195,13294.28955,2114.518957,2969.121232,2819.456836,2258.231827,4232.348685,2341.436542,6306.22161,10264.14087,11232.63089,9414.643424,10152.30361,17694.77991,16809.83276,14893.52804,14866.80413,13319.66225,13208.21252,12897.33407,12430.39658,12992.71701,6972.936956,6040.867358,5065.965757,5161.645858,5053.148679,3785.903212,4793.760371,8621.383264,18243.77293,32895.8995,34199.51001,13446.252,14413.78367,14933.41144,1703.53009,3929.732954,1137.420251,2210.450431,15888.16313,11710.69326,6257.129477,20683.22271,18029.13913,20061.16405,21767.01791,20766.62923,22370.23004,19794.24702,19968.56144,19447.26538,10080.93106,16950.12147,16820.86203,15196.33019,14513.9158,7832.049948,5229.352299,5176.63579,5421.806782,5416.366951,5018.018459,3691.949918,3758.781907,4476.118017,3683.764805,3436.676808,2645.093288,4812.766041,23704.1432,16949.82416,19676.04105,19086.03844,18516.35516,18115.41042,18250.49334,14263.96327,17644.12164,17252.13644,1465.510869,1730.138802,1730.138802,948.8123175,287.8710373,340.708702,0,283.395065,518.5920885,780.321817,1843.328025,3274.949578,4069.604616,4303.464714,5324.351299,5324.351299,16773.38266,23562.38844,23562.38844,10866.61599,9971.985113,11148.55731,11416.22968,11379.48271,11567.71898,11348.95851,10877.60255,10291.01519,22068.24092,10661.75965
17025.30081,20128.87476,20147.11614,19850.26634,18005.8173,17346.43193,16647.41496,15066.36814,14659.28978,14992.48047,11415.32918,17661.04876,21153.61845,20690.18658,8521.904793,8105.498556,8720.132783,7729.122965,7293.304693,7006.195772,6223.530918,7600.440707,8135.828216,8194.174042,8214.148545,21914.05655,23898.54122,24986.13029,21614.28621,23789.41744,22165.905,22042.21958,19312.59246,5553.439748,14580.0442,13026.95715,2338.780864,3169.059344,2930.411729,2286.090906,4084.743157,2202.306521,6027.16353,9981.678935,10952.09898,9131.70489,9869.077547,17459.78522,16576.97831,14646.35045,14616.18618,13069.16459,12955.71657,12647.18433,12184.06509,12729.25296,6886.059558,5904.420027,4832.821525,4933.366117,4825.570376,3612.75173,4581.448777,8357.998301,17960.84739,33177.84902,34482.3934,13722.46316,14686.80879,15208.29907,1979.027855,3988.38442,911.3655588,2005.152563,15604.84321,11427.49617,5975.307997,20400.38005,17754.18991,19780.76386,21488.65578,20492.05964,22146.31207,19529.39284,19705.28362,19178.24296,9797.536255,16671.02899,16541.39202,14917.749,14233.26517,7791.545224,5273.463343,5220.99124,5509.094918,5505.2843,5102.239473,3784.621181,3865.203975,4456.69507,3791.480553,3463.621141,2629.208391,4564.662087,23422.45278,16685.02442,19392.91398,18804.07882,18233.78007,17832.45778,17969.47841,13985.4951,17361.18231,16970.88445,1728.808805,1904.028027,1904.028027,1126.95543,549.1508672,621.499794,283.395065,0,235.586101,500.6663047,1668.628191,2994.898401,3801.258383,4021.790402,5043.438756,5043.438756,16492.69506,23474.86779,23474.86779,10671.42495,9759.439349,10916.84885,11184.01836,11143.90063,11331.57728,11104.37712,10629.23559,10054.9304,21796.66323,10408.47767
16789.72615,19896.19543,19914.04797,19617.29958,17770.64443,17112.6057,16415.22595,14830.95136,14425.89034,14758.52426,11200.46947,17445.66565,20974.86816,20925.48853,8414.808699,8016.6376,8658.178881,7648.94583,7179.54733,6856.636198,6079.170033,7432.966538,7949.712942,8006.90665,8014.833748,21711.63814,23714.25331,24798.64203,21420.87032,23602.20013,21993.88874,21862.14279,19127.30938,5383.657166,14360.05582,12812.174,2543.503443,3332.054493,3023.472881,2317.450772,3957.251728,2091.880067,5792.837732,9746.095316,10717.04201,8896.167816,9635.025368,17276.54826,16395.8349,14451.66676,14418.14933,12871.38124,12755.97565,12449.78588,11990.45777,12518.50079,6839.840721,5815.925842,4654.942273,4760.22033,4653.240663,3495.629687,4424.442155,8147.78971,17725.30787,33413.37414,34717.94191,13955.60037,14918.1787,15440.71145,2205.377892,4068.892205,739.1935366,1836.395229,15369.61281,11192.10188,5743.935913,20167.14771,17531.05666,19551.15069,21261.55576,20269.30628,21973.14929,19316.92263,19494.41281,18961.47015,9562.654529,16443.09168,16312.98889,14690.45953,14003.37031,7783.878982,5339.034745,5286.866544,5608.321305,5605.78605,5199.820387,3892.158746,3982.909094,4472.521625,3910.396866,3521.144614,2657.370756,4371.828863,23186.99327,16472.70066,19157.46547,18568.55953,17998.19411,17596.92661,17734.22664,13751.37914,17125.64688,16735.55436,1956.895933,2079.302779,2079.302779,1314.472531,781.3231873,857.0428794,518.5920885,235.586101,0,282.0139685,1564.718982,2766.548951,3587.120285,3786.369028,4813.481304,4813.481304,16257.56432,23422.18006,23422.18006,10526.29757,9598.53178,10737.54272,11004.17942,10960.8446,11147.95061,10912.62749,10433.85155,9871.612407,21577.13926,10208.25548
16546.30306,19632.20459,19651.1695,19354.12263,17517.8226,16852.32535,16150.00321,14580.97928,14164.13187,14498.79732,10919.58047,17164.95056,20698.43503,21164.36739,8182.979346,7799.820932,8464.669221,7439.796351,6943.16888,6595.686444,5821.771271,7162.038687,7671.153184,7727.989502,7733.261,21429.71144,23435.90677,24519.34596,21140.16256,23322.9868,21720.11343,21585.21933,18848.69949,5314.119701,14081.11325,12531.27476,2704.206873,3604.929511,3258.105335,2508.260944,3958.314839,2132.026169,5565.842091,9502.357966,10482.74481,8648.966374,9375.866896,16998.60875,16118.61836,14170.75564,14136.68215,12589.96119,12474.30277,12168.42682,11709.79205,12236.8142,6662.602612,5601.169515,4379.923188,4487.273385,4380.718442,3260.838528,4160.23196,7866.011845,17477.67185,33655.88907,34966.05311,14179.74706,15134.4087,15661.31659,2479.644208,4039.481343,736.6383017,1790.54598,15117.39926,10941.98239,5477.131504,19904.77249,17254.0059,19280.92767,20988.03568,19991.99735,21698.89267,19035.52795,19212.76035,18681.19712,9307.886795,16170.55727,16041.0485,14417.15834,13733.62002,7644.554192,5286.942282,5235.276229,5598.145807,5597.287031,5188.48062,3898.428039,4002.392786,4364.710609,3931.841068,3466.102652,2574.020752,4091.708203,22946.75601,16191.27227,18907.86585,18327.11352,17753.16287,17349.06085,17497.26894,13524.16169,16877.91175,16497.61217,2171.319917,2195.228871,2195.228871,1462.098214,1019.189538,1109.410103,780.321817,500.6663047,282.0139685,0,1354.109413,2494.776135,3305.890748,3549.585768,4544.030013,4544.030013,16022.06417,23233.84354,23233.84354,10267.21973,9330.599337,10461.17125,10727.59633,10683.12514,10870.03291,10632.39628,10152.85963,9593.853505,21297.99093,9926.547636
16273.83472,19127.08393,19160.18757,18860.05659,17148.18367,16400.83182,15638.27036,14252.07476,13704.78682,14062.71877,10116.28649,16347.82671,19590.72264,21500.00986,6854.691859,6452.201937,7111.399826,6087.469943,5624.686753,5372.704103,4581.598485,6014.796482,6629.678338,6694.041233,6792.213094,20478.60441,22357.60936,23459.64091,20121.0434,22262.20126,20578.2408,20484.1833,17778.97208,6152.228845,13331.50407,11719.87451,2844.583455,4812.133609,4586.802983,3862.33543,5043.764743,3353.6801,5560.002822,9271.612664,10328.30628,8394.5849,8981.78481,15918.30847,15027.12526,13168.72631,13160.06287,11614.80936,11515.17679,11191.35177,10705.28189,11381.11928,5319.36216,4251.817253,3315.654835,3390.885641,3280.87856,1945.307041,2979.718527,7030.327491,17161.2829,34007.04433,35368.05152,14418.46885,15309.46559,15866.55445,3394.353064,3135.39611,2007.61841,2862.586716,14762.83343,10633.7878,5053.466533,19419.51996,16542.43006,18689.08581,20338.56719,19268.87854,20562.49381,18182.24555,18342.36084,17878.0384,8965.392904,15549.31621,15430.2071,13788.55128,13166.39459,6352.281947,4255.075059,4206.332423,4716.083247,4721.894198,4312.952958,3153.43118,3309.536076,3172.005209,3252.291325,2491.254377,1561.653547,3149.752816,22687.12713,15341.46727,18567.61739,18067.30295,17461.32045,17030.80407,17280.61758,13407.38617,16562.51617,16275.68813,2685.134074,2198.050669,2198.050669,1828.805195,1912.62977,2040.272383,1843.328025,1668.628191,1564.718982,1354.109413,0,2206.647962,2646.412192,3564.090591,4114.906688,4114.906688,15823.54478,21881.50746,21881.50746,9025.336646,8148.069716,9367.436808,9636.323844,9610.965147,9800.908878,9617.590631,9166.600401,8526.279857,20526.19274,8980.345238
